"date","hour","metrics","value"
"20141224","16","PM2.5",10.6882352941176
"20141224","16","PM10",24.675
"20141224","16","AQI",68.8529411764706
"20141224","17","PM2.5",12.0484848484848
"20141224","17","PM10",26.2242424242424
"20141224","17","AQI",64.3030303030303
"20141224","18","PM2.5",17.2352941176471
"20141224","18","PM10",37.7147058823529
"20141224","18","AQI",61.0882352941176
"20141224","19","PM2.5",27.2882352941176
"20141224","19","PM10",46.8225806451613
"20141224","19","AQI",54.8235294117647
"20141224","20","PM2.5",28.2454545454545
"20141224","20","PM10",46.8
"20141224","20","AQI",47.4242424242424
"20141224","21","PM2.5",32.4794117647059
"20141224","21","PM10",47.4969696969697
"20141224","21","AQI",44.8529411764706
"20141224","22","PM2.5",34.4575757575758
"20141224","22","PM10",50.4606060606061
"20141224","22","AQI",43.5757575757576
"20141224","23","PM2.5",45.3941176470588
"20141224","23","PM10",63.9
"20141224","23","AQI",44.3823529411765
"20141223","0","PM2.5",140.439393939394
"20141223","0","PM10",178.06875
"20141223","0","AQI",123.393939393939
"20141223","1","PM2.5",145.921212121212
"20141223","1","PM10",173.833333333333
"20141223","1","AQI",126.757575757576
"20141223","2","PM2.5",150.684848484848
"20141223","2","PM10",183.728571428571
"20141223","2","AQI",131.151515151515
"20141223","3","PM2.5",151.672727272727
"20141223","3","PM10",184.638709677419
"20141223","3","AQI",134.090909090909
"20141223","4","PM2.5",141.709090909091
"20141223","4","PM10",180.753571428571
"20141223","4","AQI",136.878787878788
"20141223","5","PM2.5",123.815151515152
"20141223","5","PM10",144.828571428571
"20141223","5","AQI",138.090909090909
"20141223","6","PM2.5",108.5
"20141223","6","PM10",127.288888888889
"20141223","6","AQI",137.727272727273
"20141223","7","PM2.5",102.748484848485
"20141223","7","PM10",124.121875
"20141223","7","AQI",137.787878787879
"20141223","8","PM2.5",109.821212121212
"20141223","8","PM10",130.113793103448
"20141223","8","AQI",138.393939393939
"20141223","9","PM2.5",114.845454545455
"20141223","9","PM10",155.39
"20141223","9","AQI",139.060606060606
"20141223","10","PM2.5",116.26875
"20141223","10","PM10",146.464516129032
"20141223","10","AQI",139.59375
"20141223","11","PM2.5",107.125
"20141223","11","PM10",132.236666666667
"20141223","11","AQI",140.5
"20141223","12","PM2.5",99.7387096774194
"20141223","12","PM10",123.503703703704
"20141223","12","AQI",143.78125
"20141223","13","PM2.5",90.3354838709677
"20141223","13","PM10",111.740740740741
"20141223","13","AQI",142.090909090909
"20141223","14","PM2.5",79.5933333333333
"20141223","14","PM10",102.584615384615
"20141223","14","AQI",142.939393939394
"20141223","15","PM2.5",72.4818181818182
"20141223","15","PM10",102.693103448276
"20141223","15","AQI",149.352941176471
"20141223","16","PM2.5",72.9060606060606
"20141223","16","PM10",87.7068965517241
"20141223","16","AQI",150.676470588235
"20141223","17","PM2.5",76.4441176470588
"20141223","17","PM10",115.921875
"20141223","17","AQI",151.5
"20141223","18","PM2.5",113.578787878788
"20141223","18","PM10",176.7375
"20141223","18","AQI",147.666666666667
"20141223","19","PM2.5",140.790909090909
"20141223","19","PM10",213.812121212121
"20141223","19","AQI",149.393939393939
"20141223","20","PM2.5",149.130303030303
"20141223","20","PM10",198.58125
"20141223","20","AQI",150.878787878788
"20141223","21","PM2.5",116.863636363636
"20141223","21","PM10",148.596875
"20141223","21","AQI",149.969696969697
"20141223","22","PM2.5",75.0666666666667
"20141223","22","PM10",74.7928571428571
"20141223","22","AQI",146.636363636364
"20141223","23","PM2.5",61.8323529411765
"20141223","23","PM10",63.9066666666667
"20141223","23","AQI",148.529411764706
"20141222","0","PM2.5",71.2411764705882
"20141222","0","PM10",120.523529411765
"20141222","0","AQI",47.7941176470588
"20141222","1","PM2.5",75.7323529411765
"20141222","1","PM10",126.173529411765
"20141222","1","AQI",51.0588235294118
"20141222","2","PM2.5",80.4941176470588
"20141222","2","PM10",131.988235294118
"20141222","2","AQI",54.1764705882353
"20141222","3","PM2.5",82.1088235294118
"20141222","3","PM10",136.161764705882
"20141222","3","AQI",57.7647058823529
"20141222","4","PM2.5",89.1441176470588
"20141222","4","PM10",135.4
"20141222","4","AQI",61.2352941176471
"20141222","5","PM2.5",95.9647058823529
"20141222","5","PM10",140.326470588235
"20141222","5","AQI",64.9411764705882
"20141222","6","PM2.5",98.6588235294118
"20141222","6","PM10",143.626470588235
"20141222","6","AQI",69.2058823529412
"20141222","7","PM2.5",98.9117647058823
"20141222","7","PM10",146.070588235294
"20141222","7","AQI",73.7058823529412
"20141222","8","PM2.5",95.8647058823529
"20141222","8","PM10",143.397058823529
"20141222","8","AQI",77.7647058823529
"20141222","9","PM2.5",103.626470588235
"20141222","9","PM10",155.945454545455
"20141222","9","AQI",82.1764705882353
"20141222","10","PM2.5",111.585294117647
"20141222","10","PM10",166.906060606061
"20141222","10","AQI",86.8235294117647
"20141222","11","PM2.5",94.96875
"20141222","11","PM10",131.823333333333
"20141222","11","AQI",91
"20141222","12","PM2.5",76.7933333333333
"20141222","12","PM10",103.282142857143
"20141222","12","AQI",92.7352941176471
"20141222","13","PM2.5",66.378125
"20141222","13","PM10",93.341935483871
"20141222","13","AQI",95.1470588235294
"20141222","14","PM2.5",54.7612903225806
"20141222","14","PM10",84.5862068965517
"20141222","14","AQI",95.8181818181818
"20141222","15","PM2.5",51.730303030303
"20141222","15","PM10",76.1
"20141222","15","AQI",97.4848484848485
"20141222","16","PM2.5",50.5272727272727
"20141222","16","PM10",74.284375
"20141222","16","AQI",99.1212121212121
"20141222","17","PM2.5",57.7939393939394
"20141222","17","PM10",90.659375
"20141222","17","AQI",100.727272727273
"20141222","18","PM2.5",79.4090909090909
"20141222","18","PM10",130.30303030303
"20141222","18","AQI",103.060606060606
"20141222","19","PM2.5",103.966666666667
"20141222","19","PM10",159.49696969697
"20141222","19","AQI",105.939393939394
"20141222","20","PM2.5",117.175757575758
"20141222","20","PM10",165.740625
"20141222","20","AQI",109.151515151515
"20141222","21","PM2.5",128.581818181818
"20141222","21","PM10",164.74375
"20141222","21","AQI",112.787878787879
"20141222","22","PM2.5",137.515625
"20141222","22","PM10",162.706666666667
"20141222","22","AQI",114.53125
"20141222","23","PM2.5",135.142424242424
"20141222","23","PM10",158.445161290323
"20141222","23","AQI",119.939393939394
"20141221","0","PM2.5",6.55
"20141221","0","PM10",18.6645161290323
"20141221","0","AQI",27.0588235294118
"20141221","1","PM2.5",6.21176470588235
"20141221","1","PM10",15.5548387096774
"20141221","1","AQI",26.7941176470588
"20141221","2","PM2.5",6.31470588235294
"20141221","2","PM10",12.1333333333333
"20141221","2","AQI",26.3529411764706
"20141221","3","PM2.5",5.81470588235294
"20141221","3","PM10",10.7606060606061
"20141221","3","AQI",25.9411764705882
"20141221","4","PM2.5",6.69117647058824
"20141221","4","PM10",10.63
"20141221","4","AQI",25.7941176470588
"20141221","5","PM2.5",6.25882352941176
"20141221","5","PM10",11.2107142857143
"20141221","5","AQI",25.7352941176471
"20141221","6","PM2.5",6.31176470588235
"20141221","6","PM10",11.9259259259259
"20141221","6","AQI",25.7941176470588
"20141221","7","PM2.5",8.30294117647059
"20141221","7","PM10",13.6241379310345
"20141221","7","AQI",25.3823529411765
"20141221","8","PM2.5",9.64411764705882
"20141221","8","PM10",17.2206896551724
"20141221","8","AQI",25.8235294117647
"20141221","9","PM2.5",13.5088235294118
"20141221","9","PM10",26.9393939393939
"20141221","9","AQI",26.1470588235294
"20141221","10","PM2.5",19.9147058823529
"20141221","10","PM10",32.784375
"20141221","10","AQI",25.8823529411765
"20141221","11","PM2.5",22.4264705882353
"20141221","11","PM10",40.82
"20141221","11","AQI",26.5588235294118
"20141221","12","PM2.5",18.3764705882353
"20141221","12","PM10",36.3259259259259
"20141221","12","AQI",26.6470588235294
"20141221","13","PM2.5",16.0882352941176
"20141221","13","PM10",30.5193548387097
"20141221","13","AQI",26.8235294117647
"20141221","14","PM2.5",17.55
"20141221","14","PM10",34.675
"20141221","14","AQI",27.2941176470588
"20141221","15","PM2.5",13.0294117647059
"20141221","15","PM10",44.4205882352941
"20141221","15","AQI",28.0294117647059
"20141221","16","PM2.5",13.1705882352941
"20141221","16","PM10",49.6205882352941
"20141221","16","AQI",29.1176470588235
"20141221","17","PM2.5",14.8323529411765
"20141221","17","PM10",52.2294117647059
"20141221","17","AQI",30.3529411764706
"20141221","18","PM2.5",24.6323529411765
"20141221","18","PM10",64.6735294117647
"20141221","18","AQI",33.2352941176471
"20141221","19","PM2.5",36.9147058823529
"20141221","19","PM10",83.369696969697
"20141221","19","AQI",35.3235294117647
"20141221","20","PM2.5",47.9205882352941
"20141221","20","PM10",94.2794117647059
"20141221","20","AQI",37.5882352941176
"20141221","21","PM2.5",50.7242424242424
"20141221","21","PM10",95.530303030303
"20141221","21","AQI",38.8787878787879
"20141221","22","PM2.5",58.6529411764706
"20141221","22","PM10",107.444117647059
"20141221","22","AQI",41.8823529411765
"20141221","23","PM2.5",64.5235294117647
"20141221","23","PM10",112.435294117647
"20141221","23","AQI",44.7941176470588
"20141220","0","PM2.5",8.38235294117647
"20141220","0","PM10",16.4923076923077
"20141220","0","AQI",69.0588235294118
"20141220","1","PM2.5",8.92058823529412
"20141220","1","PM10",16.852380952381
"20141220","1","AQI",66.8823529411765
"20141220","2","PM2.5",9.69705882352941
"20141220","2","PM10",16.6666666666667
"20141220","2","AQI",65
"20141220","3","PM2.5",9.56470588235294
"20141220","3","PM10",13.0944444444444
"20141220","3","AQI",63.3823529411765
"20141220","4","PM2.5",9.16176470588235
"20141220","4","PM10",12.0875
"20141220","4","AQI",54.6176470588235
"20141220","5","PM2.5",8.91470588235294
"20141220","5","PM10",10.7842105263158
"20141220","5","AQI",46.2352941176471
"20141220","6","PM2.5",9.23823529411765
"20141220","6","PM10",13.8086956521739
"20141220","6","AQI",39.0882352941176
"20141220","7","PM2.5",9.68823529411765
"20141220","7","PM10",15.2
"20141220","7","AQI",35.7352941176471
"20141220","8","PM2.5",11.0058823529412
